BEGIN_DATA,
year,month,day,hour,capacity factor
2013,7,1,9,0.6480915328459157
2013,7,1,10,0.3654601270811613
2013,7,1,11,0.781718096421287
2013,7,1,12,0.3106067041827303
2013,7,1,13,0.1880875024656588
2013,7,1,14,0.5481690806548005
2013,7,1,15,0.4493246942019587
2013,7,1,16,0.9602338642038094
2013,7,1,17,0.9686758396669264
2013,7,1,18,0.9908714907902708
2013,7,1,19,0.9882849203324708
2013,7,1,20,0.9450014706713352
2013,7,1,21,0.4508033214532348
2013,7,1,22,0.910660385315491
2013,7,1,23,0.8066932565943854
2013,7,2,0,0.5225956680706185
2013,7,2,1,0.409591197991465
2013,7,2,2,0.2046760304034826
2013,7,2,3,0.0006120328358224
2013,7,2,4,0.0092012283778342
2013,7,2,5,0.0416779989249383
2013,7,2,6,0.0756887697630246
2013,7,2,7,0.001608470181836
2013,7,2,8,0.0
2013,7,2,9,0.0
2013,7,2,10,0.0
2013,7,2,11,0.0011687693856129
2013,7,2,12,0.0
2013,7,2,13,0.0
2013,7,2,14,0.0
2013,7,2,15,0.0007315552735562
2013,7,2,16,0.0007201387237198
2013,7,2,17,0.0180742128463651
2013,7,2,18,0.0311703021473674
2013,7,2,19,0.0214714348577311
2013,7,2,20,0.0
2013,7,2,21,0.0106275146195789
2013,7,2,22,0.050614915974719
2013,7,2,23,0.1761824422910236
2013,7,3,0,0.1874779091767094
2013,7,3,1,0.0124646881400229
2013,7,3,2,0.0342019553295177
2013,7,3,3,0.0604840858363788
2013,7,3,4,0.1422439248564478
2013,7,3,5,0.3057876205074263
2013,7,3,6,0.465966369069144
2013,7,3,7,0.5641913340912574
2013,7,3,8,0.6680935855003026
2013,7,3,9,0.7770339016455526
2013,7,3,10,0.9238346342183356
2013,7,3,11,0.8589521907856253
2013,7,3,12,0.5222022085795213
2013,7,3,13,0.4267190871803505
2013,7,3,14,0.722301456815586
2013,7,3,15,0.847645910847275
2013,7,3,16,0.8602542686076976
2013,7,3,17,0.9936320275620236
2013,7,3,18,0.9364817515330266
2013,7,3,19,0.6918427596132438
2013,7,3,20,0.4830051398249038
2013,7,3,21,0.6548778726187854
2013,7,3,22,0.7609914205214451
2013,7,3,23,0.8792426366862731
2013,7,4,0,0.9690766381493576
2013,7,4,1,0.83667874308404
2013,7,4,2,0.8651631083795249
2013,7,4,3,0.8910433166227723
2013,7,4,4,0.7742441653380455
2013,7,4,5,0.918153198343158
2013,7,4,6,0.8640495106666702
2013,7,4,7,0.8407799120724104
2013,7,4,8,0.4659762468040754
2013,7,4,9,0.252689772072767
2013,7,4,10,0.1261863429862901
2013,7,4,11,0.0
2013,7,4,12,0.0
2013,7,4,13,0.0026649943743487
2013,7,4,14,0.004723534974593
2013,7,4,15,0.0025693064020601
2013,7,4,16,0.0024709979034911
2013,7,4,17,0.0021306706271275
2013,7,4,18,0.0
2013,7,4,19,0.0
2013,7,4,20,0.0
2013,7,4,21,2.428495753857251e-05
2013,7,4,22,0.0011097173654146
2013,7,4,23,0.0
2013,7,5,0,6.6929104262312885e-06
2013,7,5,1,0.012228555929571
2013,7,5,2,0.124786408934828
2013,7,5,3,0.1685363557580522
2013,7,5,4,0.239645964970444
2013,7,5,5,0.3036425861625164
2013,7,5,6,0.1505704762669115
2013,7,5,7,0.1605429151370527
2013,7,5,8,0.1363813878488035
2013,7,5,9,0.1403304202037818
2013,7,5,10,0.1008633327883773
2013,7,5,11,0.0075711038380235
2013,7,5,12,0.1192505699554289
2013,7,5,13,0.0674638365386518
2013,7,5,14,0.0012452796108097
2013,7,5,15,0.0757132866909006
2013,7,5,16,0.0021695658225686
2013,7,5,17,0.0002038273207145
2013,7,5,18,0.0
2013,7,5,19,0.0
2013,7,5,20,0.0
2013,7,5,21,0.0
2013,7,5,22,0.000384888462813
2013,7,5,23,0.0
2013,7,6,0,0.0874664953651757
2013,7,6,1,0.0042539758428593
2013,7,6,2,0.0186020379152536
2013,7,6,3,0.0036122987735194
2013,7,6,4,0.0026077121562035
2013,7,6,5,0.0505333988639247
2013,7,6,6,0.3217861119428442
2013,7,6,7,0.4475793660156201
2013,7,6,8,0.0589203027194869
2013,7,6,9,0.0087000535184301
2013,7,6,10,0.021054110137185
2013,7,6,11,0.006852511670009
2013,7,6,12,0.0024952105080333
2013,7,6,13,0.1175377658850429
2013,7,6,14,0.3391168173476175
2013,7,6,15,0.3755676693160814
2013,7,6,16,0.3211297644406923
2013,7,6,17,0.4077705605297878
2013,7,6,18,0.5210033013805365
2013,7,6,19,0.3824970415764896
2013,7,6,20,0.2736004017677763
2013,7,6,21,0.2098800773401398
2013,7,6,22,0.1466421747412693
2013,7,6,23,0.1729941961827687
2013,7,7,0,0.0048951399453229
2013,7,7,1,0.0025372324704834
2013,7,7,2,0.0383035417163827
2013,7,7,3,0.0
2013,7,7,4,0.0
2013,7,7,5,0.0001463944610242
2013,7,7,6,0.0021435088398398
2013,7,7,7,6.619542271797373e-05
2013,7,7,8,0.000305757711336
2013,7,7,9,0.0288022917480802
2013,7,7,10,0.0003533597211694
2013,7,7,11,0.0390980451999178
2013,7,7,12,0.0431963478422214
2013,7,7,13,0.0001112103667995
2013,7,7,14,0.168078336860087
2013,7,7,15,0.5358363026723053
2013,7,7,16,0.951470851695182
2013,7,7,17,0.9844903621117344
2013,7,7,18,0.9856522805155944
2013,7,7,19,0.718453601042615
2013,7,7,20,0.3226351064386534
2013,7,7,21,0.2063233462227837
2013,7,7,22,0.1097522454016283
2013,7,7,23,0.0
2013,7,8,0,0.0
2013,7,8,1,2.5837196989661704e-05
2013,7,8,2,0.0
2013,7,8,3,0.0090445024532338
2013,7,8,4,0.0003197278663958
2013,7,8,5,0.0
2013,7,8,6,0.0
2013,7,8,7,0.0
2013,7,8,8,0.0
2013,7,8,9,4.650026247569351e-05
2013,7,8,10,7.861333832668506e-05
2013,7,8,11,0.0
2013,7,8,12,0.0
2013,7,8,13,0.0
2013,7,8,14,0.0
2013,7,8,15,0.0
2013,7,8,16,0.0
2013,7,8,17,0.0
2013,7,8,18,0.0
2013,7,8,19,0.0
2013,7,8,20,0.0
2013,7,8,21,0.0005385936289993
2013,7,8,22,0.0
2013,7,8,23,0.013880725262874
2013,7,9,0,0.0
2013,7,9,1,0.0
2013,7,9,2,0.0
2013,7,9,3,0.0
2013,7,9,4,9.099779340690918e-05
2013,7,9,5,0.0
2013,7,9,6,0.0
2013,7,9,7,0.000791057785848
2013,7,9,8,0.0011029909944599
2013,7,9,9,0.0012142348217879
2013,7,9,10,0.018365920142762
2013,7,9,11,0.0122651316867518
2013,7,9,12,0.0741054867595604
2013,7,9,13,0.0916246305661343
2013,7,9,14,0.1568143646363678
2013,7,9,15,0.1097872087236234
2013,7,9,16,0.0006198274936063
2013,7,9,17,0.0090118172579988
2013,7,9,18,0.0256297891432704
2013,7,9,19,0.045351492823392
2013,7,9,20,0.0658422100313574
2013,7,9,21,0.2766412128506996
2013,7,9,22,0.442246021619542
2013,7,9,23,0.4269508875954158
2013,7,10,0,0.0412932029360026
2013,7,10,1,0.0024616844667846
2013,7,10,2,0.0003672964157007
2013,7,10,3,0.000160364616084
2013,7,10,4,0.0
2013,7,10,5,0.000492543858617
2013,7,10,6,0.0
2013,7,10,7,0.0005199667555863
2013,7,10,8,0.0016560199036428
2013,7,10,9,0.0
2013,7,10,10,0.0
2013,7,10,11,0.0012489250284408
2013,7,10,12,0.0349601973986413
2013,7,10,13,0.0035703303365676
2013,7,10,14,0.0143244204065008
2013,7,10,15,0.043085985976512
2013,7,10,16,0.0181146679930701
2013,7,10,17,0.0
2013,7,10,18,0.0182021132336886
2013,7,10,19,0.1590121725325484
2013,7,10,20,0.2133902247843124
2013,7,10,21,0.155513957673494
2013,7,10,22,0.0271850778307145
2013,7,10,23,0.0828423083559713
2013,7,11,0,0.001017684745707
2013,7,11,1,0.0
2013,7,11,2,0.0
2013,7,11,3,0.0012960096251239
2013,7,11,4,0.0023448462108493
2013,7,11,5,0.1392040284357137
2013,7,11,6,0.1888930981376507
2013,7,11,7,0.1628745572109161
2013,7,11,8,0.0500488516061727
2013,7,11,9,0.0256219082006181
2013,7,11,10,0.0030940247689093
2013,7,11,11,0.0057134221448426
2013,7,11,12,0.0091300641713914
2013,7,11,13,0.0310792787994897
2013,7,11,14,0.0499763971048497
2013,7,11,15,0.0414195932427068
2013,7,11,16,0.0034049922954145
2013,7,11,17,0.0004754357641266
2013,7,11,18,0.0
2013,7,11,19,0.0
2013,7,11,20,0.0
2013,7,11,21,0.0
2013,7,11,22,0.0
2013,7,11,23,0.0
2013,7,12,0,0.0
2013,7,12,1,0.0
2013,7,12,2,0.0
2013,7,12,3,0.0154599305877614
2013,7,12,4,0.0262361936095549
2013,7,12,5,0.0102067317931027
2013,7,12,6,0.0031834423510124
2013,7,12,7,0.0024559594616021
2013,7,12,8,0.0040129683657868
2013,7,12,9,0.0001365636111673
2013,7,12,10,0.0001571932161248
2013,7,12,11,0.0
2013,7,12,12,0.0
2013,7,12,13,0.0
2013,7,12,14,0.0
2013,7,12,15,0.0
2013,7,12,16,0.0071525009806841
2013,7,12,17,0.0048430083331027
2013,7,12,18,0.0
2013,7,12,19,0.0003057242508075
2013,7,12,20,0.0
2013,7,12,21,0.0
2013,7,12,22,0.0001593297897833
2013,7,12,23,0.0
2013,7,13,0,0.0
2013,7,13,1,0.0
2013,7,13,2,0.0
2013,7,13,3,0.0
2013,7,13,4,0.0
2013,7,13,5,0.0
2013,7,13,6,0.0
2013,7,13,7,0.0007201721842482
2013,7,13,8,0.0030561587160231
2013,7,13,9,0.0067991177339361
2013,7,13,10,0.0659522340838047
2013,7,13,11,0.0286167210685646
2013,7,13,12,0.0009772261383932
2013,7,13,13,0.0
2013,7,13,14,0.0519060503332223
2013,7,13,15,0.1545237458892332
2013,7,13,16,0.412638996711141
2013,7,13,17,0.2276272518157935
2013,7,13,18,0.2761749394854054
2013,7,13,19,0.2517364791761781
2013,7,13,20,0.3504977145014551
2013,7,13,21,0.3039330388170612
2013,7,13,22,0.1938145940718073
2013,7,13,23,0.0721445799602899
2013,7,14,0,0.0523209644325381
2013,7,14,1,0.0807034484667608
2013,7,14,2,0.0676728189389022
2013,7,14,3,0.0482568994199907
2013,7,14,4,0.0958198391842978
2013,7,14,5,0.0635445310952775
2013,7,14,6,0.021258748052187
2013,7,14,7,0.0143555164978838
2013,7,14,8,0.0019447552690435
2013,7,14,9,0.001922022550956
2013,7,14,10,0.0394351901548819
2013,7,14,11,0.0303398664492778
2013,7,14,12,0.0632971184002401
2013,7,14,13,0.011299928858843
2013,7,14,14,0.1518875554088891
2013,7,14,15,0.1823863663072548
2013,7,14,16,0.1745961798451842
2013,7,14,17,0.2378984607298807
2013,7,14,18,0.1895556391470571
2013,7,14,19,0.0850670332194106
2013,7,14,20,0.0042042350362304
2013,7,14,21,0.0028548850005319
2013,7,14,22,0.003149338896774
2013,7,14,23,0.0297826236028473
2013,7,15,0,0.006364427227183
2013,7,15,1,0.0007506660995912
2013,7,15,2,0.0618643745965929
2013,7,15,3,0.1267095049784326
2013,7,15,4,0.0656461931262814
2013,7,15,5,0.1268653662481716
2013,7,15,6,0.2391883576435299
2013,7,15,7,0.2004040303403516
2013,7,15,8,0.1598376593996481
2013,7,15,9,0.4610388240773809
2013,7,15,10,0.1954453056750509
2013,7,15,11,0.0983125178691263
2013,7,15,12,0.0221158351964075
2013,7,15,13,0.0059613244762477
2013,7,15,14,6.309094381579598e-05
2013,7,15,15,0.0
2013,7,15,16,0.0892976333929554
2013,7,15,17,0.0660359491447275
2013,7,15,18,0.0649877279347056
2013,7,15,19,0.00049458005069
2013,7,15,20,0.0
2013,7,15,21,0.0006901956820557
2013,7,15,22,0.0340883663152137
2013,7,15,23,0.0342653496395765
2013,7,16,0,0.037709679772379
2013,7,16,1,0.0109040696969427
2013,7,16,2,0.0
2013,7,16,3,0.0
2013,7,16,4,0.0010615979424308
2013,7,16,5,0.0015091268569663
2013,7,16,6,0.0018056045921243
2013,7,16,7,0.0732143149608503
2013,7,16,8,0.1225182800140028
2013,7,16,9,0.0567888460093158
2013,7,16,10,0.0836402880982875
2013,7,16,11,0.0675913811023219
2013,7,16,12,0.0012848785446117
2013,7,16,13,0.0002663673908514
2013,7,16,14,0.0
2013,7,16,15,0.0
2013,7,16,16,0.0003688486551518
2013,7,16,17,0.0224026961837019
2013,7,16,18,0.0675845655222033
2013,7,16,19,0.0328087322821209
2013,7,16,20,0.0076621117614504
2013,7,16,21,0.0037949188812166
2013,7,16,22,0.0010150307588982
2013,7,16,23,0.0027431237600535
2013,7,17,0,0.0
2013,7,17,1,0.0
2013,7,17,2,0.0005137243372534
2013,7,17,3,0.0068076216187568
2013,7,17,4,0.034806117693951
2013,7,17,5,0.0016110907081163
2013,7,17,6,0.0019794554106463
2013,7,17,7,0.0172679560421331
2013,7,17,8,0.0221057846167227
2013,7,17,9,0.010133427414059
2013,7,17,10,0.0001236282824082
2013,7,17,11,0.0185705926998531
2013,7,17,12,0.0
2013,7,17,13,0.0
2013,7,17,14,0.0
2013,7,17,15,0.0
2013,7,17,16,0.0
2013,7,17,17,0.0
2013,7,17,18,0.0959944053931793
2013,7,17,19,0.1934902388396675
2013,7,17,20,0.0668758282092012
2013,7,17,21,0.0003517740211898
2013,7,17,22,0.0003191769927169
2013,7,17,23,0.0010341750454616
2013,7,18,0,0.0
2013,7,18,1,0.0
2013,7,18,2,0.0
2013,7,18,3,0.0007956810436727
2013,7,18,4,0.0
2013,7,18,5,0.0004299034068946
2013,7,18,6,2.6354610140024345e-05
2013,7,18,7,0.0127966777926318
2013,7,18,8,0.0338573081056612
2013,7,18,9,0.0130132164043371
2013,7,18,10,0.0104441484204441
2013,7,18,11,0.0004185537781151
2013,7,18,12,0.0
2013,7,18,13,0.0002084840390677
2013,7,18,14,0.0387428633878435
2013,7,18,15,0.1351533485693718
2013,7,18,16,0.2698125776028834
2013,7,18,17,0.3284957681678369
2013,7,18,18,0.3015533099362992
2013,7,18,19,0.4796406373129195
2013,7,18,20,0.3644814293541616
2013,7,18,21,0.3420856471865194
2013,7,18,22,0.3475426204825039
2013,7,18,23,0.303600283177016
2013,7,19,0,0.3929630359141003
2013,7,19,1,0.2965005337966125
2013,7,19,2,0.3605815491640771
2013,7,19,3,0.3420240547885103
2013,7,19,4,0.3276780103871706
2013,7,19,5,0.2903368633463961
2013,7,19,6,0.2412034259156248
2013,7,19,7,0.2164262624159803
2013,7,19,8,0.1806471739694798
2013,7,19,9,0.116172872853963
2013,7,19,10,0.3662921973857702
2013,7,19,11,0.3878270859326009
2013,7,19,12,0.4613773928346973
2013,7,19,13,0.5419149875153064
2013,7,19,14,0.4401463947390345
2013,7,19,15,0.4708207873124844
2013,7,19,16,0.6513354859117243
2013,7,19,17,0.5049742556646574
2013,7,19,18,0.536793023392048
2013,7,19,19,0.6697744803239387
2013,7,19,20,0.5717815497430444
2013,7,19,21,0.5168011270770229
2013,7,19,22,0.566777616941082
2013,7,19,23,0.9178650811667596
2013,7,20,0,0.9331221392014868
2013,7,20,1,0.7611377742085205
2013,7,20,2,0.8757213981813562
2013,7,20,3,0.9592145650809856
2013,7,20,4,0.9804619858297392
2013,7,20,5,0.912151088446484
2013,7,20,6,0.883400497395259
2013,7,20,7,0.62103406925484
2013,7,20,8,0.1227952861748592
2013,7,20,9,0.459647116658491
2013,7,20,10,0.7425483759581057
2013,7,20,11,0.3902285852006055
2013,7,20,12,0.3246455456548798
2013,7,20,13,0.1181422634482233
2013,7,20,14,0.0
2013,7,20,15,0.0
2013,7,20,16,0.0
2013,7,20,17,0.0
2013,7,20,18,0.0
2013,7,20,19,0.0
2013,7,20,20,0.0
2013,7,20,21,0.0
2013,7,20,22,0.0
2013,7,20,23,0.0
2013,7,21,0,0.0
2013,7,21,1,0.0010000592380661
2013,7,21,2,0.0027658899386695
2013,7,21,3,0.0566486793895051
2013,7,21,4,0.3100154180483963
2013,7,21,5,0.3550270669346744
2013,7,21,6,0.3566759843534446
2013,7,21,7,0.4390802962664454
2013,7,21,8,0.5251529424634784
2013,7,21,9,0.4098449780821503
2013,7,21,10,0.3055953747593172
2013,7,21,11,0.3148565372871145
2013,7,21,12,0.3132336983800476
2013,7,21,13,0.571113725440648
2013,7,21,14,0.6280974290902129
2013,7,21,15,0.601303452224385
2013,7,21,16,0.6857041036908903
2013,7,21,17,0.4190863337842885
2013,7,21,18,0.4448098361430441
2013,7,21,19,0.5800084064508464
2013,7,21,20,0.3686817536251427
2013,7,21,21,0.318247344989184
2013,7,21,22,0.5178081735849122
2013,7,21,23,0.5501567745169259
2013,7,22,0,0.6869309081122337
2013,7,22,1,0.5793321317601406
2013,7,22,2,0.6390774331246419
2013,7,22,3,0.5029684768245261
2013,7,22,4,0.4827183782318792
2013,7,22,5,0.4697167223176371
2013,7,22,6,0.346497371483859
2013,7,22,7,0.4977080032332532
2013,7,22,8,0.6881790332441828
2013,7,22,9,0.8436257052226842
2013,7,22,10,0.876355919885572
2013,7,22,11,0.8667839578342452
2013,7,22,12,0.9501451463929574
2013,7,22,13,0.8069397541807696
2013,7,22,14,0.7410886782060252
2013,7,22,15,0.5754225246754537
2013,7,22,16,0.5859309381123187
2013,7,22,17,0.4963205530882899
2013,7,22,18,0.4600314741991223
2013,7,22,19,0.6634919094806904
2013,7,22,20,0.5782377829666386
2013,7,22,21,0.6447954529198158
2013,7,22,22,0.2769887061543942
2013,7,22,23,0.0781336791908757
2013,7,23,0,0.0553969588211539
2013,7,23,1,0.0318757728564824
2013,7,23,2,0.0647835125399442
2013,7,23,3,0.0011454188727896
2013,7,23,4,0.0115506041910704
2013,7,23,5,0.0007014449292497
2013,7,23,6,0.0016265461815702
2013,7,23,7,0.0030246557230951
2013,7,23,8,0.0003875089890933
2013,7,23,9,0.0
2013,7,23,10,5.015561505672139e-05
2013,7,23,11,0.0001629182213073
2013,7,23,12,0.0405028798749258
2013,7,23,13,0.0639117707207664
2013,7,23,14,0.0512085172107983
2013,7,23,15,0.0205258134688316
2013,7,23,16,0.0038600772544968
2013,7,23,17,0.0006901622215272
2013,7,23,18,0.0
2013,7,23,19,0.0011019561681591
2013,7,23,20,0.0009415580915466
2013,7,23,21,1.652376028312749e-05
2013,7,23,22,0.0001955152497802
2013,7,23,23,0.0
2013,7,24,0,0.0
2013,7,24,1,0.0
2013,7,24,2,0.0
2013,7,24,3,0.0
2013,7,24,4,0.0
2013,7,24,5,2.221530493712036e-05
2013,7,24,6,0.0003026197719053
2013,7,24,7,0.0007926100252991
2013,7,24,8,0.0104471894388981
2013,7,24,9,0.0014755284627212
2013,7,24,10,0.0458172417089704
2013,7,24,11,0.0327682045314383
2013,7,24,12,0.0027528688613554
2013,7,24,13,0.0
2013,7,24,14,0.0
2013,7,24,15,0.0002079331653889
2013,7,24,16,0.0004097242940305
2013,7,24,17,0.0
2013,7,24,18,0.0
2013,7,24,19,0.0
2013,7,24,20,0.0
2013,7,24,21,0.0
2013,7,24,22,0.0
2013,7,24,23,0.0
2013,7,25,0,0.0
2013,7,25,1,0.0
2013,7,25,2,0.0
2013,7,25,3,0.0
2013,7,25,4,0.0009846674201305
2013,7,25,5,0.002195734107498
2013,7,25,6,0.058033937127689
2013,7,25,7,0.0528239066198771
2013,7,25,8,0.0009131338288051
2013,7,25,9,0.0352400722392863
2013,7,25,10,0.0507449162096337
2013,7,25,11,0.0019287823824392
2013,7,25,12,0.0229957094866313
2013,7,25,13,0.0649428847387154
2013,7,25,14,0.0635601515923256
2013,7,25,15,0.0731556141494726
2013,7,25,16,0.0376923005906134
2013,7,25,17,0.0001655387475876
2013,7,25,18,0.0019385797717676
2013,7,25,19,0.0018713495227489
2013,7,25,20,0.0001137974325513
2013,7,25,21,0.0
2013,7,25,22,0.0004702616326229
2013,7,25,23,0.0640203816980568
2013,7,26,0,0.0812334032440012
2013,7,26,1,0.0067826776941411
2013,7,26,2,0.0015360658013137
2013,7,26,3,0.0
2013,7,26,4,0.0003740562471839
2013,7,26,5,0.0004930278112389
2013,7,26,6,0.0068270179141161
2013,7,26,7,0.0038310909456548
2013,7,26,8,0.028861983850296
2013,7,26,9,0.0131870136973607
2013,7,26,10,0.000436045443642
2013,7,26,11,0.002983976344377
2013,7,26,12,0.0603388199970774
2013,7,26,13,0.0912665104803126
2013,7,26,14,0.0767507737878307
2013,7,26,15,0.0424020193172304
2013,7,26,16,0.0001370810243177
2013,7,26,17,0.0
2013,7,26,18,0.0
2013,7,26,19,0.0
2013,7,26,20,0.000396271552121
2013,7,26,21,0.0008427656403558
2013,7,26,22,0.0006958203056527
2013,7,26,23,0.0090740564351858
2013,7,27,0,0.0651435262231608
2013,7,27,1,0.012805537470881
2013,7,27,2,0.0294643520965024
2013,7,27,3,0.0134148105063698
2013,7,27,4,0.0330250912396772
2013,7,27,5,0.009303777743927
2013,7,27,6,0.0009197932787029
2013,7,27,7,0.0008650144058214
2013,7,27,8,0.0004133127255545
2013,7,27,9,0.0003403909318818
2013,7,27,10,0.0001360127374884
2013,7,27,11,0.0968247524432794
2013,7,27,12,0.0534314043654622
2013,7,27,13,0.019295996000887
2013,7,27,14,0.058360550899958
2013,7,27,15,0.1191130807920946
2013,7,27,16,0.0159261531016968
2013,7,27,17,0.0513372561642621
2013,7,27,18,0.0220401055647534
2013,7,27,19,0.0149727058184472
2013,7,27,20,0.0009410741389247
2013,7,27,21,0.0032162056397261
2013,7,27,22,0.0060998740195284
2013,7,27,23,0.0012344139346521
2013,7,28,0,0.0033706757815845
2013,7,28,1,0.0
2013,7,28,2,0.0772324533812717
2013,7,28,3,0.1083020123498361
2013,7,28,4,0.1860784978837886
2013,7,28,5,0.0811726210729377
2013,7,28,6,0.0733739458386536
2013,7,28,7,0.0259479932489814
2013,7,28,8,0.0096314910395914
2013,7,28,9,0.0469857456910541
2013,7,28,10,2.553605223327625e-06
2013,7,28,11,0.0123531142112456
2013,7,28,12,0.1393487474815061
2013,7,28,13,0.1132390578079759
2013,7,28,14,0.0280904583691471
2013,7,28,15,0.0432473819591131
2013,7,28,16,0.1399258820307832
2013,7,28,17,0.071274186353504
2013,7,28,18,0.0914931172352176
2013,7,28,19,0.1402924208716064
2013,7,28,20,0.1393664043656973
2013,7,28,21,0.2240011490907187
2013,7,28,22,0.2273032643657856
2013,7,28,23,0.1732540894077692
2013,7,29,0,0.0496271343349813
2013,7,29,1,0.1089243989087671
2013,7,29,2,0.2274378274685454
2013,7,29,3,0.3714872597505234
2013,7,29,4,0.4146704801734321
2013,7,29,5,0.5330799995350152
2013,7,29,6,0.2340697475322007
2013,7,29,7,0.2989184489820709
2013,7,29,8,0.1068151390156278
2013,7,29,9,0.0333674326150769
2013,7,29,10,0.0364180559725781
2013,7,29,11,0.0604110782382399
2013,7,29,12,0.0070485723047923
2013,7,29,13,0.0006166560936472
2013,7,29,14,0.0249886545603244
2013,7,29,15,0.0168724405163996
2013,7,29,16,0.0062015870426179
2013,7,29,17,0.002242818704181
2013,7,29,18,0.0003517740211898
2013,7,29,19,0.0
2013,7,29,20,0.0
2013,7,29,21,0.0
2013,7,29,22,0.0
2013,7,29,23,0.0028242463224599
2013,7,30,0,0.0036362861036467
2013,7,30,1,0.0
2013,7,30,2,0.0
2013,7,30,3,0.0
2013,7,30,4,0.0
2013,7,30,5,0.0
2013,7,30,6,0.0001003446906419
2013,7,30,7,5.532974656035128e-05
2013,7,30,8,0.0004428721961822
2013,7,30,9,0.0306857737730246
2013,7,30,10,0.0021911544402217
2013,7,30,11,0.0
2013,7,30,12,0.0
2013,7,30,13,0.0003750910734846
2013,7,30,14,0.0
2013,7,30,15,0.0322809508037809
2013,7,30,16,0.0361885807954672
2013,7,30,17,0.0
2013,7,30,18,0.0
2013,7,30,19,0.0
2013,7,30,20,0.0
2013,7,30,21,0.0
2013,7,30,22,0.0
2013,7,30,23,0.0002550512226004
2013,7,31,0,0.0006016845728151
2013,7,31,1,0.0003931670732188
2013,7,31,2,0.0002964442746294
2013,7,31,3,0.0037780940329134
2013,7,31,4,0.0012111638034142
2013,7,31,5,0.0027328089575748
2013,7,31,6,0.0007864010674947
2013,7,31,7,0.0
2013,7,31,8,0.0
2013,7,31,9,0.0
2013,7,31,10,0.0
2013,7,31,11,0.0
2013,7,31,12,0.0
2013,7,31,13,0.0
2013,7,31,14,0.0
2013,7,31,15,0.0007491473206686
2013,7,31,16,0.0011651140330319
2013,7,31,17,0.0036609133215467
2013,7,31,18,0.0330164557926159
2013,7,31,19,0.0594298271896986
2013,7,31,20,0.122626452682973
2013,7,31,21,0.0007113427001636
2013,7,31,22,0.0789530183374823
2013,7,31,23,0.1568265874733767
2013,8,1,0,0.1091642911613258
2013,8,1,1,0.0
2013,8,1,2,0.0497311420900171
2013,8,1,3,0.0744731509606936
2013,8,1,4,0.4903632343546868
2013,8,1,5,0.2383197629946859
2013,8,1,6,0.3658562705295876
2013,8,1,7,0.3968039143190848
2013,8,1,8,0.6946382382318653
2013,8,1,9,0.7495701496913295
2013,8,1,10,0.5584872670408161
2013,8,1,11,0.5098525660080978
2013,8,1,12,0.134322800252488
2013,8,1,13,0.1185748563574462
2013,8,1,14,0.0040276455247462
2013,8,1,15,0.0159976242190645
2013,8,1,16,0.0
2013,8,1,17,0.0217845825484432
2013,8,1,18,0.0003522914343402
2013,8,1,19,0.0
2013,8,1,20,0.0
2013,8,1,21,0.0
2013,8,1,22,0.0002632963724777
2013,8,1,23,0.0
2013,8,2,0,0.0
2013,8,2,1,0.0002964442746294
2013,8,2,2,5.6848525482952347e-05
2013,8,2,3,0.0
2013,8,2,4,0.0001913759445773
2013,8,2,5,0.0
2013,8,2,6,0.0
2013,8,2,7,0.0
2013,8,2,8,0.0
2013,8,2,9,0.0
2013,8,2,10,0.0
2013,8,2,11,0.0
2013,8,2,12,0.0
2013,8,2,13,0.0
2013,8,2,14,0.0
2013,8,2,15,0.0016814254360372
2013,8,2,16,0.0001112103667995
2013,8,2,17,0.0010321388533886
2013,8,2,18,0.0152514130881651
2013,8,2,19,0.0358123792754963
2013,8,2,20,0.0092503771384429
2013,8,2,21,0.0086601023893168
2013,8,2,22,0.0283005013729883
2013,8,2,23,0.0330944468907579
2013,8,3,0,0.0
2013,8,3,1,0.0
2013,8,3,2,0.0
2013,8,3,3,0.0
2013,8,3,4,0.0
2013,8,3,5,0.0
2013,8,3,6,0.0
2013,8,3,7,0.0
2013,8,3,8,0.0
2013,8,3,9,0.0
2013,8,3,10,0.0
2013,8,3,11,0.0
2013,8,3,12,0.0
2013,8,3,13,0.0
2013,8,3,14,0.0
2013,8,3,15,0.0
2013,8,3,16,1.4971520832038945e-05
2013,8,3,17,0.0
2013,8,3,18,0.0009058565841716
2013,8,3,19,0.0003574321053153
2013,8,3,20,0.0
2013,8,3,21,0.0
2013,8,3,22,0.0
2013,8,3,23,0.0
2013,8,4,0,0.0
2013,8,4,1,0.0
2013,8,4,2,0.0
2013,8,4,3,0.0021595342662771
2013,8,4,4,0.0070349968931905
2013,8,4,5,0.0428104723948601
2013,8,4,6,0.0047226596823856
2013,8,4,7,0.000226560038802
2013,8,4,8,0.0
2013,8,4,9,0.0
2013,8,4,10,0.0
2013,8,4,11,0.0004387328909793
2013,8,4,12,0.0
2013,8,4,13,0.0
2013,8,4,14,0.0
2013,8,4,15,0.0
2013,8,4,16,0.0163346006914759
2013,8,4,17,0.065337153559292
2013,8,4,18,0.0796914825070023
2013,8,4,19,0.0301698347694593
2013,8,4,20,0.0219632964746736
2013,8,4,21,0.0122987758946824
2013,8,4,22,0.0009602184254882
2013,8,4,23,0.0
2013,8,5,0,0.0005106533188797
2013,8,5,1,0.0007320392261781
2013,8,5,2,0.0006684643297404
2013,8,5,3,0.0058945447193223
2013,8,5,4,0.0001381158506184
