BEGIN_DATA,
year,month,day,hour,load
2016,3,2,2,8.946448
2016,3,2,3,8.768704
2016,3,2,4,8.836416
2016,3,2,5,8.963376
2016,3,2,6,9.132656
2016,3,2,7,9.843632
2016,3,2,8,10.478432000000002
2016,3,2,9,10.343008
2016,3,2,10,10.139872
2016,3,2,11,10.122944
2016,3,2,12,10.32608
2016,3,2,13,10.351472
2016,3,2,14,10.249904
2016,3,2,15,10.258368
2016,3,2,16,10.24144
2016,3,2,17,10.216048
2016,3,2,18,10.139872
2016,3,2,19,10.02984
2016,3,2,20,9.801312
2016,3,2,21,9.530464
2016,3,2,22,9.395040000000002
2016,3,2,23,9.428896000000002
2016,3,3,0,9.090336
2016,3,3,1,9.05648
2016,3,3,2,8.904128
2016,3,3,3,8.921056
2016,3,3,4,8.811024
2016,3,3,5,9.01416
2016,3,3,6,9.05648
2016,3,3,7,9.22576
2016,3,3,8,9.395040000000002
2016,3,3,9,9.708208
2016,3,3,10,9.547392
2016,3,3,11,9.792848
2016,3,3,12,9.725136
2016,3,3,13,9.792848
2016,3,3,14,9.615104
2016,3,3,15,9.581248
2016,3,3,16,9.665888
2016,3,3,17,9.843632
2016,3,3,18,9.919808000000002
2016,3,3,19,9.869024
2016,3,3,20,9.555856
2016,3,3,21,9.445824
2016,3,3,22,9.378112
2016,3,3,23,9.090336
2016,3,4,0,9.191904
2016,3,4,1,8.76024
2016,3,4,2,8.514784
2016,3,4,3,8.540175999999999
2016,3,4,4,8.455536
2016,3,4,5,8.658672000000001
2016,3,4,6,8.937984
2016,3,4,7,8.980304
2016,3,4,8,9.251152
2016,3,4,9,9.581248
2016,3,4,10,9.7336
2016,3,4,11,9.767456
2016,3,4,12,9.615104
2016,3,4,13,9.657424
2016,3,4,14,9.665888
2016,3,4,15,9.750528
2016,3,4,16,9.699744
2016,3,4,17,9.90288
2016,3,4,18,9.555856
2016,3,4,19,9.547392
2016,3,4,20,9.598176
2016,3,4,21,9.547392
2016,3,4,22,9.318864
2016,3,4,23,9.251152
2016,3,5,0,9.124192
2016,3,5,1,9.039552
2016,3,5,2,9.039552
2016,3,5,3,8.861808000000002
2016,3,5,4,8.71792
2016,3,5,5,8.794096
2016,3,5,6,9.174976
2016,3,5,7,9.953664000000002
2016,3,5,8,10.512288
2016,3,5,9,10.698496
2016,3,5,10,10.486896000000002
2016,3,5,11,10.343008
2016,3,5,12,10.249904
2016,3,5,13,10.41072
2016,3,5,14,10.690032
2016,3,5,15,10.596928
2016,3,5,16,10.630784
2016,3,5,17,10.62232
2016,3,5,18,10.910096
2016,3,5,19,10.588464
2016,3,5,20,10.436112
2016,3,5,21,10.131408
2016,3,5,22,9.742064
2016,3,5,23,9.708208
2016,3,6,0,9.538928
2016,3,6,1,9.242688
2016,3,6,2,9.208832
2016,3,6,3,9.073408
2016,3,6,4,9.005696
2016,3,6,5,9.259616
2016,3,6,6,9.555856
2016,3,6,7,10.343008
2016,3,6,8,10.952416
2016,3,6,9,10.986272
2016,3,6,10,10.613856
2016,3,6,11,10.613856
2016,3,6,12,10.96088
2016,3,6,13,10.910096
2016,3,6,14,10.994736
2016,3,6,15,10.986272
2016,3,6,16,10.910096
2016,3,6,17,10.867776
2016,3,6,18,10.723888
2016,3,6,19,10.867776
2016,3,6,20,10.757744
2016,3,6,21,10.596928
2016,3,6,22,10.41072
2016,3,6,23,10.275296
2016,3,7,0,10.106016
2016,3,7,1,10.046768
2016,3,7,2,9.945200000000002
2016,3,7,3,9.869024
2016,3,7,4,9.750528
2016,3,7,5,9.869024
2016,3,7,6,10.190656
2016,3,7,7,10.952416
2016,3,7,8,11.59568
2016,3,7,9,11.671856
2016,3,7,10,11.51104
2016,3,7,11,11.392544
2016,3,7,12,11.443328
2016,3,7,13,10.910096
2016,3,7,14,10.910096
2016,3,7,15,10.910096
2016,3,7,16,10.910096
2016,3,7,17,9.979056
2016,3,7,18,12.416688
2016,3,7,19,12.374368
2016,3,7,20,10.723888
2016,3,7,21,10.927024
2016,3,7,22,10.986272
2016,3,7,23,10.376864
2016,3,8,0,11.324832
2016,3,8,1,11.104768
2016,3,8,2,10.808528
2016,3,8,3,10.334544
2016,3,8,4,11.04552
2016,3,8,5,10.910096
2016,3,8,6,11.282512
2016,3,8,7,10.901632
2016,3,8,8,10.800064
2016,3,8,9,12.0612
2016,3,8,10,12.594432
2016,3,8,11,12.416688
2016,3,8,12,11.97656
2016,3,8,13,12.078128
2016,3,8,14,12.882208
2016,3,8,15,12.890672
2016,3,8,16,11.0032
2016,3,8,17,11.316368
2016,3,8,18,11.900384
2016,3,8,19,11.731104
2016,3,8,20,11.485648
2016,3,8,21,11.392544
2016,3,8,22,11.155552
2016,3,8,23,9.77592
2016,3,9,0,9.843632
2016,3,9,1,9.809776
2016,3,9,2,9.979056
2016,3,9,3,9.801312
2016,3,9,4,10.376864
2016,3,9,5,10.554608
2016,3,9,6,10.74928
2016,3,9,7,11.604144
2016,3,9,8,12.408224
2016,3,9,9,12.729856
2016,3,9,10,12.298192
2016,3,9,11,12.9076
2016,3,9,12,13.66936
2016,3,9,13,13.305408
2016,3,9,14,13.212304
2016,3,9,15,11.485648
2016,3,9,16,13.390048
2016,3,9,17,13.440832
2016,3,9,18,12.78064
2016,3,9,19,12.31512
2016,3,9,20,12.078128
2016,3,9,21,11.544896
2016,3,9,22,11.367152
2016,3,9,23,11.197872
2016,3,10,0,11.08784
2016,3,10,1,10.83392
2016,3,10,2,10.884704
2016,3,10,3,10.783136
2016,3,10,4,10.563072
2016,3,10,5,10.53768
2016,3,10,6,10.469968
2016,3,10,7,10.66464
2016,3,10,8,10.969344
2016,3,10,9,11.189408
2016,3,10,10,11.13016
2016,3,10,11,11.147088
2016,3,10,12,11.138624
2016,3,10,13,10.969344
2016,3,10,14,10.927024
2016,3,10,15,10.613856
2016,3,10,16,10.673104
2016,3,10,17,10.96088
2016,3,10,18,10.969344
2016,3,10,19,10.842384
2016,3,10,20,10.740816
2016,3,10,21,10.53768
2016,3,10,22,10.3684
2016,3,10,23,10.317616
2016,3,11,0,10.122944
2016,3,11,1,10.19912
2016,3,11,2,10.292224
2016,3,11,3,10.122944
2016,3,11,4,9.90288
2016,3,11,5,10.07216
2016,3,11,6,10.258368
2016,3,11,7,10.292224
2016,3,11,8,10.503824000000002
2016,3,11,9,10.58
2016,3,11,10,10.605392
2016,3,11,11,10.673104
2016,3,11,12,10.816992
2016,3,11,13,10.647712
2016,3,11,14,10.588464
2016,3,11,15,10.757744
2016,3,11,16,10.859312
2016,3,11,17,11.011664
2016,3,11,18,11.020128
2016,3,11,19,10.977808
2016,3,11,20,11.062448
2016,3,11,21,10.850848
2016,3,11,22,10.520752
2016,3,11,23,10.41072
2016,3,12,0,10.266832
2016,3,12,1,10.139872
2016,3,12,2,10.012912
2016,3,12,3,9.911344
2016,3,12,4,9.90288
2016,3,12,5,10.089088
2016,3,12,6,10.292224
2016,3,12,7,11.197872
2016,3,12,8,11.59568
2016,3,12,9,11.638
2016,3,12,10,11.756496
2016,3,12,11,11.17248
2016,3,12,12,11.307904
2016,3,12,13,11.451792
2016,3,12,14,11.451792
2016,3,12,15,11.367152
2016,3,12,16,11.485648
2016,3,12,17,11.17248
2016,3,12,18,11.189408
2016,3,12,19,11.350224
2016,3,12,20,11.020128
2016,3,12,21,10.87624
2016,3,12,22,10.715424
2016,3,12,23,10.469968
2016,3,13,0,10.419184
2016,3,13,1,10.207584
2016,3,13,2,10.24144
2016,3,13,3,10.122944
2016,3,13,4,10.046768
2016,3,13,5,10.190656
2016,3,13,6,10.41072
2016,3,13,7,11.307904
2016,3,13,8,11.748032
2016,3,13,9,11.688784
2016,3,13,10,11.646464
2016,3,13,11,11.477184
2016,3,13,12,11.206336
2016,3,13,13,11.223264
2016,3,13,14,11.375616
2016,3,13,15,11.265584
2016,3,13,16,11.46872
2016,3,13,17,11.333296
2016,3,13,18,11.25712
2016,3,13,19,11.282512
2016,3,13,20,11.079376
2016,3,13,21,10.91856
2016,3,13,22,10.723888
2016,3,13,23,10.393792
2016,3,14,0,10.275296
2016,3,14,1,10.063696
2016,3,14,2,10.038304
2016,3,14,3,9.962128000000002
2016,3,14,4,9.869024
2016,3,14,5,9.911344
2016,3,14,6,10.182192
2016,3,14,7,11.096304
2016,3,14,8,11.578752
2016,3,14,9,11.274048
2016,3,14,10,11.307904
2016,3,14,11,11.2148
2016,3,14,12,11.04552
2016,3,14,13,11.08784
2016,3,14,14,11.04552
2016,3,14,15,10.943952
2016,3,14,16,11.121696
2016,3,14,17,11.180944
2016,3,14,18,11.079376
2016,3,14,19,10.867776
2016,3,14,20,10.850848
2016,3,14,21,10.596928
2016,3,14,22,10.385328
2016,3,14,23,10.224512
2016,3,15,0,9.98752
2016,3,15,1,9.970592
2016,3,15,2,9.90288
2016,3,15,3,9.725136
2016,3,15,4,9.708208
2016,3,15,5,9.877488
2016,3,15,6,10.012912
2016,3,15,7,10.70696
2016,3,15,8,10.850848
2016,3,15,9,10.766208
2016,3,15,10,10.613856
2016,3,15,11,10.24144
2016,3,15,12,9.869024
2016,3,15,13,9.81824
2016,3,15,14,9.86056
2016,3,15,15,9.86056
2016,3,15,16,9.86056
2016,3,15,17,9.86056
2016,3,15,18,9.86056
2016,3,15,19,8.709456000000001
2016,3,15,20,8.277792
2016,3,15,21,8.870272000000002
2016,3,15,22,9.522
2016,3,15,23,9.758992
2016,3,16,0,9.869024
2016,3,16,1,8.42168
2016,3,16,2,8.480928
2016,3,16,3,8.167760000000001
2016,3,16,4,8.108512
2016,3,16,5,8.015408
2016,3,16,6,8.362432
2016,3,16,7,10.3684
2016,3,16,8,10.038304
2016,3,16,9,9.716672
2016,3,16,10,9.505072
2016,3,16,11,9.0988
2016,3,16,12,9.090336
2016,3,16,13,8.921056
2016,3,16,14,8.71792
2016,3,16,15,8.853344
2016,3,16,16,8.700992000000001
2016,3,16,17,8.819488
2016,3,16,18,8.565567999999999
2016,3,16,19,8.480928
2016,3,16,20,8.480928
2016,3,16,21,8.12544
2016,3,16,22,7.922304
2016,3,16,23,7.820736
2016,3,17,0,7.53296
2016,3,17,1,7.346752
2016,3,17,2,7.329823999999999
2016,3,17,3,7.262112
2016,3,17,4,7.338287999999999
2016,3,17,5,7.380608
2016,3,17,6,7.507568
2016,3,17,7,7.626064
2016,3,17,8,7.668384
2016,3,17,9,7.676848
2016,3,17,10,7.8292
2016,3,17,11,7.651456
2016,3,17,12,7.499104
2016,3,17,13,7.338287999999999
2016,3,17,14,7.228256000000001
2016,3,17,15,7.490640000000001
2016,3,17,16,7.879984
2016,3,17,17,7.837664
2016,3,17,18,7.863055999999999
2016,3,17,19,8.074656000000001
2016,3,17,20,7.888448
2016,3,17,21,7.896912
2016,3,17,22,7.761488000000001
2016,3,17,23,7.668384
2016,3,18,0,7.685312
2016,3,18,1,7.685312
2016,3,18,2,7.685312
2016,3,18,3,7.406000000000001
2016,3,18,4,7.482176000000001
2016,3,18,5,7.888448
2016,3,18,6,7.930768
2016,3,18,7,8.074656000000001
2016,3,18,8,8.37936
2016,3,18,9,8.557103999999999
2016,3,18,10,8.675600000000001
2016,3,18,11,8.734848
2016,3,18,12,8.768704
2016,3,18,13,8.937984
2016,3,18,14,8.921056
2016,3,18,15,8.946448
2016,3,18,16,9.05648
2016,3,18,17,9.166512
2016,3,18,18,9.3104
2016,3,18,19,9.411968000000002
2016,3,18,20,9.335792
2016,3,18,21,9.285008
2016,3,18,22,9.26808
2016,3,18,23,9.35272
2016,3,19,0,9.251152
2016,3,19,1,9.327328
2016,3,19,2,9.640496
2016,3,19,3,9.505072
2016,3,19,4,9.699744
2016,3,19,5,9.784384
2016,3,19,6,10.139872
2016,3,19,7,10.884704
2016,3,19,8,11.460256
2016,3,19,9,11.89192
2016,3,19,10,11.29944
2016,3,19,11,11.248656
2016,3,19,12,11.25712
2016,3,19,13,11.282512
2016,3,19,14,11.265584
2016,3,19,15,11.189408
2016,3,19,16,11.671856
2016,3,19,17,11.985024
2016,3,19,18,11.544896
2016,3,19,19,11.59568
2016,3,19,20,11.536432
2016,3,19,21,11.392544
2016,3,19,22,10.969344
2016,3,19,23,10.740816
2016,3,20,0,10.546144
2016,3,20,1,10.461504
2016,3,20,2,10.53768
2016,3,20,3,10.359936
2016,3,20,4,10.165264
2016,3,20,5,10.224512
2016,3,20,6,10.520752
2016,3,20,7,11.434864
2016,3,20,8,11.883456
2016,3,20,9,11.815744
2016,3,20,10,11.76496
2016,3,20,11,11.790352
2016,3,20,12,11.815744
2016,3,20,13,11.646464
2016,3,20,14,11.604144
2016,3,20,15,11.612608
2016,3,20,16,11.561824
2016,3,20,17,11.621072
2016,3,20,18,11.824208
2016,3,20,19,11.646464
2016,3,20,20,11.502576
2016,3,20,21,11.29944
2016,3,20,22,11.070912
2016,3,20,23,10.867776
2016,3,21,0,10.715424
2016,3,21,1,10.512288
2016,3,21,2,10.495360000000002
2016,3,21,3,10.520752
2016,3,21,4,10.436112
2016,3,21,5,10.588464
2016,3,21,6,10.935488
2016,3,21,7,11.824208
2016,3,21,8,12.289728
2016,3,21,9,12.128912
2016,3,21,10,12.171232
2016,3,21,11,12.18816
2016,3,21,12,12.027344
2016,3,21,13,12.027344
2016,3,21,14,11.925776
2016,3,21,15,11.97656
2016,3,21,16,11.89192
2016,3,21,17,11.925776
2016,3,21,18,11.93424
2016,3,21,19,11.790352
2016,3,21,20,11.570288
2016,3,21,21,11.434864
2016,3,21,22,11.358688
2016,3,21,23,11.08784
2016,3,22,0,10.774672
2016,3,22,1,10.681568
2016,3,22,2,10.512288
2016,3,22,3,10.427648
2016,3,22,4,10.351472
2016,3,22,5,10.275296
2016,3,22,6,10.596928
2016,3,22,7,11.189408
2016,3,22,8,11.485648
2016,3,22,9,11.46872
2016,3,22,10,11.240192
2016,3,22,11,11.104768
2016,3,22,12,10.884704
2016,3,22,13,10.800064
2016,3,22,14,10.943952
2016,3,22,15,10.816992
2016,3,22,16,10.630784
2016,3,22,17,10.715424
2016,3,22,18,10.656176
2016,3,22,19,10.605392
2016,3,22,20,10.45304
2016,3,22,21,9.953664000000002
2016,3,22,22,9.598176
2016,3,22,23,9.56432
2016,3,23,0,9.496608
2016,3,23,1,9.344256
2016,3,23,2,9.293472
2016,3,23,3,9.293472
2016,3,23,4,9.18344
2016,3,23,5,9.132656
2016,3,23,6,9.411968000000002
2016,3,23,7,10.359936
2016,3,23,8,10.503824000000002
2016,3,23,9,10.53768
2016,3,23,10,10.53768
2016,3,23,11,10.495360000000002
2016,3,23,12,10.41072
2016,3,23,13,10.249904
2016,3,23,14,10.097552
2016,3,23,15,10.1568
2016,3,23,16,10.173728
2016,3,23,17,10.32608
2016,3,23,18,10.300688
2016,3,23,19,10.190656
2016,3,23,20,10.32608
2016,3,23,21,10.097552
2016,3,23,22,10.02984
2016,3,23,23,9.86056
2016,3,24,0,9.809776
2016,3,24,1,9.86056
2016,3,24,2,9.725136
2016,3,24,3,9.725136
2016,3,24,4,9.77592
2016,3,24,5,9.843632
2016,3,24,6,9.852096
2016,3,24,7,9.962128000000002
2016,3,24,8,10.19912
2016,3,24,9,10.512288
2016,3,24,10,10.740816
2016,3,24,11,10.62232
2016,3,24,12,10.258368
2016,3,24,13,9.911344
2016,3,24,14,9.699744
2016,3,24,15,9.555856
2016,3,24,16,10.24144
2016,3,24,17,10.106016
2016,3,24,18,10.292224
2016,3,24,19,10.393792
2016,3,24,20,10.732352
2016,3,24,21,10.419184
2016,3,24,22,10.055232
2016,3,24,23,10.02984
2016,3,25,0,9.877488
2016,3,25,1,9.995984
2016,3,25,2,9.750528
2016,3,25,3,9.716672
2016,3,25,4,9.945200000000002
2016,3,25,5,9.86056
2016,3,25,6,10.28376
2016,3,25,7,10.266832
2016,3,25,8,10.486896000000002
2016,3,25,9,10.343008
2016,3,25,10,10.292224
2016,3,25,11,10.275296
2016,3,25,12,10.216048
2016,3,25,13,10.131408
2016,3,25,14,9.073408
2016,3,25,15,10.02984
2016,3,25,16,9.86056
2016,3,25,17,9.962128000000002
2016,3,25,18,9.995984
2016,3,25,19,9.885952
2016,3,25,20,9.843632
2016,3,25,21,9.411968000000002
2016,3,25,22,9.191904
2016,3,25,23,9.064944
2016,3,26,0,8.836416
2016,3,26,1,8.84488
2016,3,26,2,8.726384
2016,3,26,3,8.751776
2016,3,26,4,8.540175999999999
2016,3,26,5,8.836416
2016,3,26,6,9.344256
2016,3,26,7,9.885952
2016,3,26,8,9.962128000000002
2016,3,26,9,9.750528
2016,3,26,10,9.90288
2016,3,26,11,9.758992
2016,3,26,12,9.640496
2016,3,26,13,9.547392
2016,3,26,14,9.496608
2016,3,26,15,9.496608
2016,3,26,16,9.43736
2016,3,26,17,9.217296
2016,3,26,18,9.158048
2016,3,26,19,9.064944
2016,3,26,20,8.997232
2016,3,26,21,8.92952
2016,3,26,22,8.904128
2016,3,26,23,8.751776
2016,3,27,0,8.599424
2016,3,27,1,8.785632
2016,3,27,2,8.616352000000001
2016,3,27,3,8.42168
2016,3,27,4,8.709456000000001
2016,3,27,5,8.963376
2016,3,27,6,9.86056
2016,3,27,7,10.32608
2016,3,27,8,10.393792
2016,3,27,9,10.45304
2016,3,27,10,10.063696
2016,3,27,11,9.995984
2016,3,27,12,9.919808000000002
2016,3,27,13,9.877488
2016,3,27,14,9.953664000000002
2016,3,27,15,10.02984
2016,3,27,16,9.716672
2016,3,27,17,9.792848
2016,3,27,18,9.792848
2016,3,27,19,9.60664
2016,3,27,20,9.208832
2016,3,27,21,9.090336
2016,3,27,22,8.946448
2016,3,27,23,8.726384
2016,3,28,0,8.650208000000001
2016,3,28,1,8.514784
2016,3,28,2,8.565567999999999
2016,3,28,3,8.328576
2016,3,28,4,8.286256
2016,3,28,5,8.413216
2016,3,28,6,9.276544
2016,3,28,7,9.589712
2016,3,28,8,9.581248
2016,3,28,9,9.742064
2016,3,28,10,9.81824
2016,3,28,11,9.522
2016,3,28,12,9.682816
2016,3,28,13,9.403504000000002
2016,3,28,14,9.420432000000002
2016,3,28,15,9.488144
2016,3,28,16,9.386576
2016,3,28,17,9.318864
2016,3,28,18,9.462752
2016,3,28,19,9.344256
2016,3,28,20,9.318864
2016,3,28,21,9.124192
2016,3,28,22,9.14112
2016,3,28,23,9.0988
2016,3,29,0,9.048016
2016,3,29,1,8.97184
2016,3,29,2,9.378112
2016,3,29,3,9.217296
2016,3,29,4,9.251152
2016,3,29,5,9.420432000000002
2016,3,29,6,9.962128000000002
2016,3,29,7,10.266832
2016,3,29,8,10.334544
2016,3,29,9,10.334544
2016,3,29,10,10.165264
2016,3,29,11,10.021376
2016,3,29,12,10.063696
2016,3,29,13,10.148336
2016,3,29,14,9.90288
2016,3,29,15,10.216048
2016,3,29,16,10.309152
2016,3,29,17,10.419184
2016,3,29,18,10.343008
2016,3,29,19,10.385328
2016,3,29,20,10.351472
2016,3,29,21,10.275296
2016,3,29,22,10.24144
2016,3,29,23,10.012912
2016,3,30,0,9.911344
2016,3,30,1,9.826704
2016,3,30,2,9.708208
2016,3,30,3,9.623568
2016,3,30,4,9.682816
2016,3,30,5,9.792848
2016,3,30,6,10.343008
2016,3,30,7,10.486896000000002
2016,3,30,8,10.66464
2016,3,30,9,10.884704
2016,3,30,10,10.656176
2016,3,30,11,10.673104
2016,3,30,12,10.393792
2016,3,30,13,10.317616
2016,3,30,14,10.419184
2016,3,30,15,10.275296
2016,3,30,16,10.351472
2016,3,30,17,10.605392
2016,3,30,18,10.588464
2016,3,30,19,10.503824000000002
2016,3,30,20,10.673104
2016,3,30,21,10.419184
2016,3,30,22,10.28376
2016,3,30,23,10.190656
2016,3,31,0,10.182192
2016,3,31,1,9.98752
2016,3,31,2,9.843632
2016,3,31,3,9.953664000000002
2016,3,31,4,10.07216
2016,3,31,5,10.097552
2016,3,31,6,10.32608
2016,3,31,7,10.529216
2016,3,31,8,10.630784
2016,3,31,9,10.757744
2016,3,31,10,10.605392
2016,3,31,11,10.571536
2016,3,31,12,10.32608
2016,3,31,13,10.19912
2016,3,31,14,10.055232
2016,3,31,15,10.1568
2016,3,31,16,10.427648
2016,3,31,17,10.74928
2016,3,31,18,10.690032
2016,3,31,19,10.647712
2016,3,31,20,10.66464
2016,3,31,21,10.503824000000002
2016,3,31,22,10.45304
2016,3,31,23,10.292224
2016,4,1,0,10.106016
2016,4,1,1,9.995984
2016,4,1,2,9.869024
2016,4,1,3,9.86056
2016,4,1,4,9.928272000000002
2016,4,1,5,10.300688
2016,4,1,6,10.554608
2016,4,1,7,10.673104
2016,4,1,8,10.673104
2016,4,1,9,10.732352
2016,4,1,10,10.74928
2016,4,1,11,10.639248
2016,4,1,12,10.469968
2016,4,1,13,10.393792
2016,4,1,14,10.309152
2016,4,1,15,10.427648
2016,4,1,16,10.385328
2016,4,1,17,10.300688
2016,4,1,18,10.419184
2016,4,1,19,10.292224
2016,4,1,20,10.309152
2016,4,1,21,10.11448
2016,4,1,22,9.962128000000002
2016,4,1,23,9.970592
2016,4,2,0,9.98752
2016,4,2,1,10.02984
2016,4,2,2,9.826704
2016,4,2,3,9.809776
2016,4,2,4,9.869024
2016,4,2,5,9.995984
2016,4,2,6,10.385328
2016,4,2,7,10.546144
2016,4,2,8,10.571536
2016,4,2,9,10.681568
2016,4,2,10,10.673104
2016,4,2,11,10.351472
2016,4,2,12,10.106016
2016,4,2,13,9.90288
2016,4,2,14,9.86056
2016,4,2,15,9.953664000000002
2016,4,2,16,10.106016
2016,4,2,17,10.275296
2016,4,2,18,10.309152
2016,4,2,19,10.334544
2016,4,2,20,10.249904
2016,4,2,21,10.080624
2016,4,2,22,10.063696
2016,4,2,23,9.979056
2016,4,3,0,9.869024
2016,4,3,1,9.767456
2016,4,3,2,9.708208
2016,4,3,3,9.454288
2016,4,3,4,9.699744
2016,4,3,5,10.021376
2016,4,3,6,10.639248
2016,4,3,7,10.87624
2016,4,3,8,10.952416
2016,4,3,9,10.825456
2016,4,3,10,10.529216
2016,4,3,11,10.436112
2016,4,3,12,10.3684
2016,4,3,13,10.334544
2016,4,3,14,10.275296
2016,4,3,15,10.148336
2016,4,3,16,10.216048
2016,4,3,17,10.249904
2016,4,3,18,10.275296
2016,4,3,19,10.182192
2016,4,3,20,10.309152
2016,4,3,21,10.393792
2016,4,3,22,10.122944
2016,4,3,23,9.979056
2016,4,4,0,9.962128000000002
2016,4,4,1,9.911344
2016,4,4,2,9.877488
2016,4,4,3,9.809776
2016,4,4,4,10.021376
2016,4,4,5,10.309152
2016,4,4,6,10.910096
2016,4,4,7,11.333296
2016,4,4,8,11.333296
2016,4,4,9,11.223264
2016,4,4,10,11.29944
2016,4,4,11,11.180944
2016,4,4,12,10.808528
2016,4,4,13,10.681568
2016,4,4,14,10.757744
2016,4,4,15,10.503824000000002
2016,4,4,16,10.461504
2016,4,4,17,10.486896000000002
2016,4,4,18,10.402256
2016,4,4,19,10.393792
2016,4,4,20,10.300688
2016,4,4,21,10.249904
2016,4,4,22,10.122944
2016,4,4,23,10.038304
2016,4,5,0,9.852096
2016,4,5,1,9.742064
2016,4,5,2,9.699744
2016,4,5,3,9.708208
2016,4,5,4,9.784384
2016,4,5,5,10.046768
2016,4,5,6,10.690032
2016,4,5,7,10.96088
2016,4,5,8,10.800064
2016,4,5,9,10.495360000000002
2016,4,5,10,10.275296
2016,4,5,11,10.1568
2016,4,5,12,9.970592
2016,4,5,13,9.809776
2016,4,5,14,9.979056
2016,4,5,15,9.885952
2016,4,5,16,9.90288
2016,4,5,17,10.055232
2016,4,5,18,10.258368
2016,4,5,19,10.089088
2016,4,5,20,10.063696
2016,4,5,21,10.012912
2016,4,5,22,10.012912
2016,4,5,23,9.869024
2016,4,6,0,9.801312
2016,4,6,1,9.699744
2016,4,6,2,9.555856
2016,4,6,3,9.522
2016,4,6,4,9.699744
2016,4,6,5,9.970592
2016,4,6,6,10.647712
2016,4,6,7,11.138624
2016,4,6,8,11.011664
2016,4,6,9,10.96088
2016,4,6,10,10.766208
2016,4,6,11,10.520752
2016,4,6,12,10.486896000000002
2016,4,6,13,10.275296
2016,4,6,14,10.292224
2016,4,6,15,10.1568
2016,4,6,16,10.02984
2016,4,6,17,10.07216
2016,4,6,18,9.945200000000002
2016,4,6,19,9.928272000000002
2016,4,6,20,9.885952
2016,4,6,21,9.885952
2016,4,6,22,9.869024
2016,4,6,23,9.77592
2016,4,7,0,9.784384
2016,4,7,1,9.682816
2016,4,7,2,9.56432
2016,4,7,3,9.488144
2016,4,7,4,9.581248
2016,4,7,5,9.699744
2016,4,7,6,9.936736000000002
2016,4,7,7,9.979056
2016,4,7,8,9.894416
2016,4,7,9,9.843632
2016,4,7,10,9.674352
2016,4,7,11,9.522
2016,4,7,12,9.039552
2016,4,7,13,9.124192
2016,4,7,14,8.827952
2016,4,7,15,9.022624
2016,4,7,16,9.191904
2016,4,7,17,9.395040000000002
2016,4,7,18,9.809776
2016,4,7,19,9.750528
2016,4,7,20,9.632032
2016,4,7,21,9.547392
2016,4,7,22,9.462752
2016,4,7,23,9.344256
2016,4,8,0,9.35272
2016,4,8,1,9.242688
2016,4,8,2,9.124192
2016,4,8,3,8.963376
2016,4,8,4,9.174976
2016,4,8,5,9.318864
2016,4,8,6,9.327328
2016,4,8,7,9.217296
2016,4,8,8,8.997232
2016,4,8,9,9.090336
2016,4,8,10,9.318864
2016,4,8,11,8.904128
2016,4,8,12,8.540175999999999
2016,4,8,13,8.50632
2016,4,8,14,8.489392
2016,4,8,15,8.616352000000001
2016,4,8,16,8.557103999999999
2016,4,8,17,8.29472
2016,4,8,18,8.235472
2016,4,8,19,8.624816000000001
2016,4,8,20,8.700992000000001
2016,4,8,21,8.684064000000001
2016,4,8,22,8.641744000000001
2016,4,8,23,8.387824
2016,4,9,0,8.565567999999999
2016,4,9,1,8.641744000000001
2016,4,9,2,8.286256
2016,4,9,3,8.218544
2016,4,9,4,8.2524
2016,4,9,5,8.404752
2016,4,9,6,9.081872
2016,4,9,7,9.200368
2016,4,9,8,8.997232
2016,4,9,9,9.0988
2016,4,9,10,9.048016
2016,4,9,11,8.616352000000001
2016,4,9,12,8.574031999999999
2016,4,9,13,8.794096
2016,4,9,14,9.039552
2016,4,9,15,8.895664
2016,4,9,16,8.531711999999999
2016,4,9,17,8.785632
2016,4,9,18,8.853344
2016,4,9,19,8.76024
2016,4,9,20,8.819488
2016,4,9,21,8.709456000000001
2016,4,9,22,8.709456000000001
2016,4,9,23,8.337040000000002
2016,4,10,0,8.396288
2016,4,10,1,8.455536
2016,4,10,2,8.328576
2016,4,10,3,8.353968
2016,4,10,4,8.548639999999999
2016,4,10,5,8.658672000000001
2016,4,10,6,9.445824
2016,4,10,7,9.885952
2016,4,10,8,9.530464
2016,4,10,9,9.403504000000002
2016,4,10,10,9.505072
2016,4,10,11,9.14112
2016,4,10,12,8.777168
2016,4,10,13,8.836416
2016,4,10,14,8.912592
2016,4,10,15,9.005696
2016,4,10,16,8.980304
2016,4,10,17,9.081872
2016,4,10,18,9.335792
2016,4,10,19,9.18344
2016,4,10,20,9.14112
2016,4,10,21,9.031088
2016,4,10,22,8.97184
2016,4,10,23,8.650208000000001
2016,4,11,0,8.42168
2016,4,11,1,7.930768
2016,4,11,2,8.023872
2016,4,11,3,8.116976
2016,4,11,4,8.167760000000001
2016,4,11,5,8.345504000000002
2016,4,11,6,8.887200000000002
2016,4,11,7,9.217296
2016,4,11,8,8.887200000000002
2016,4,11,9,8.870272000000002
2016,4,11,10,8.675600000000001
2016,4,11,11,8.607888
2016,4,11,12,8.455536
2016,4,11,13,8.726384
2016,4,11,14,8.861808000000002
2016,4,11,15,8.726384
2016,4,11,16,8.582495999999999
2016,4,11,17,8.489392
2016,4,11,18,8.472464
2016,4,11,19,8.303184
